phrase_datetime,input,phrase,type,url,response_received,no_record,response_recorded,compound_match,rn,rn_url
2020-09-15T20:30:12Z,Seton,Seton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Seton,TRUE,FALSE,TRUE,Barbital sodium,144-02-5,https://chem.nlm.nih.gov/chemidplus/rn/144-02-5
2020-09-15T20:30:12Z,Seton,Seton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Seton,TRUE,FALSE,TRUE,Diazepam,439-14-5,https://chem.nlm.nih.gov/chemidplus/rn/439-14-5
2020-09-15T20:30:12Z,Seton,Seton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Seton,TRUE,FALSE,TRUE,Trimethobenzamide hydrochloride,554-92-7,https://chem.nlm.nih.gov/chemidplus/rn/554-92-7
2020-09-15T20:30:12Z,Seton,Seton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Seton,TRUE,FALSE,TRUE,Suxethonium chloride,54063-57-9,https://chem.nlm.nih.gov/chemidplus/rn/54063-57-9
2020-09-15T20:30:20Z,Paclitaxin,Paclitaxin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Paclitaxin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:30:27Z,Predinis,Predinis,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Predinis,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:30:34Z,Paxene,Paxene,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Paxene,TRUE,FALSE,TRUE, Paclitaxel [USAN:USP:INN:BAN],33069-62-4,https://chem.nlm.nih.gov/chemidplus/rn/33069-62-4
2020-09-15T20:30:42Z,NovoSeven RT,NovoSevenRT,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/NovoSevenRT,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:30:49Z,Ulfaprim,Ulfaprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ulfaprim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:30:55Z,Dexart,Dexart,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexart,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:31:00Z,Predval,Predval,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Predval,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:31:06Z,Brilique,Brilique,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Brilique,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:31:13Z,CO-Trim-Tablinen,CO-Trim-Tablinen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/CO-Trim-Tablinen,TRUE,FALSE,TRUE, Sulfamethoxazole mixture with trimethoprim,8064-90-2,https://chem.nlm.nih.gov/chemidplus/rn/8064-90-2
2020-09-15T20:31:19Z,Nivolumab,Nivolumab,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Nivolumab,TRUE,FALSE,TRUE,Nivolumab,946414-94-4,https://chem.nlm.nih.gov/chemidplus/rn/946414-94-4
2020-09-15T20:31:25Z,Gefonib,Gefonib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Gefonib,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:31:31Z,Novatrex,Novatrex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Novatrex,TRUE,FALSE,TRUE, Methotrexate [USAN:USP:INN:BAN:JAN],59-05-2,https://chem.nlm.nih.gov/chemidplus/rn/59-05-2
2020-09-15T20:31:37Z,Ponatinib,Ponatinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ponatinib,TRUE,FALSE,TRUE,Ponatinib,943319-70-8,https://chem.nlm.nih.gov/chemidplus/rn/943319-70-8
2020-09-15T20:31:37Z,Ponatinib,Ponatinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ponatinib,TRUE,FALSE,TRUE,Ponatinib hydrochloride,1114544-31-8,https://chem.nlm.nih.gov/chemidplus/rn/1114544-31-8
2020-09-15T20:31:43Z,Chemizol,Chemizol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Chemizol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:31:48Z,Imcotran,Imcotran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Imcotran,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:31:54Z,Abatrim,Abatrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Abatrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:00Z,Uracil mustard,Uracilmustard,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Uracilmustard,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:05Z,Interferon gamma-1b,Interferongamma-1b,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Interferongamma-1b,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:10Z,Vincrisul,Vincrisul,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vincrisul,TRUE,FALSE,TRUE, Vincristine sulfate [USAN:USP:JAN],2068-78-2,https://chem.nlm.nih.gov/chemidplus/rn/2068-78-2
2020-09-15T20:32:16Z,Nonsteroidal antiandrogens,Nonsteroidalantiandrogens,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Nonsteroidalantiandrogens,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:29Z,XPO1 inhibitor,XPO1inhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/XPO1inhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:35Z,Caspofungin,Caspofungin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Caspofungin,TRUE,FALSE,TRUE,Caspofungin,162808-62-0,https://chem.nlm.nih.gov/chemidplus/rn/162808-62-0
2020-09-15T20:32:35Z,Caspofungin,Caspofungin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Caspofungin,TRUE,FALSE,TRUE,Caspofungin acetate,179463-17-3,https://chem.nlm.nih.gov/chemidplus/rn/179463-17-3
2020-09-15T20:32:41Z,Ikgdar,Ikgdar,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ikgdar,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:46Z,BHQ880,BHQ880,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/BHQ880,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:32:52Z,Sutent,Sutent,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sutent,TRUE,FALSE,TRUE,Sunitinib malate,341031-54-7,https://chem.nlm.nih.gov/chemidplus/rn/341031-54-7
2020-09-15T20:32:52Z,Sutent,Sutent,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sutent,TRUE,FALSE,TRUE,Sunitinib,557795-19-4,https://chem.nlm.nih.gov/chemidplus/rn/557795-19-4
2020-09-15T20:32:57Z,Zyrtec,Zyrtec,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zyrtec,TRUE,FALSE,TRUE,Cetirizine hydrochloride,83881-52-1,https://chem.nlm.nih.gov/chemidplus/rn/83881-52-1
2020-09-15T20:33:04Z,Medtrim,Medtrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Medtrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:33:11Z,Prasudoc,Prasudoc,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prasudoc,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:33:16Z,Genetaxyl,Genetaxyl,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Genetaxyl,TRUE,FALSE,TRUE, Paclitaxel [USAN:USP:INN:BAN],33069-62-4,https://chem.nlm.nih.gov/chemidplus/rn/33069-62-4
2020-09-15T20:33:23Z,Acetophen,Acetophen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Acetophen,TRUE,FALSE,TRUE,Aspirin,50-78-2,https://chem.nlm.nih.gov/chemidplus/rn/50-78-2
2020-09-15T20:33:23Z,Acetophen,Acetophen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Acetophen,TRUE,FALSE,TRUE,Phenacetin,62-44-2,https://chem.nlm.nih.gov/chemidplus/rn/62-44-2
2020-09-15T20:33:28Z,Hidrea,Hidrea,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Hidrea,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:33:34Z,Ibrunib,Ibrunib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ibrunib,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:33:39Z,Hematopoietic growth factors,Hematopoieticgrowthfactors,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Hematopoieticgrowthfactors,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:33:45Z,Recovorin,Recovorin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Recovorin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:33:51Z,Zydelig,Zydelig,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zydelig,TRUE,FALSE,TRUE, Idelalisib [USAN:INN],870281-82-6,https://chem.nlm.nih.gov/chemidplus/rn/870281-82-6
2020-09-15T20:33:57Z,Factor Xa recombinant inactivated-zhzo,FactorXarecombinantinactivated-zhzo,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/FactorXarecombinantinactivated-zhzo,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:34:03Z,Tafinlar,Tafinlar,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tafinlar,TRUE,FALSE,TRUE, Dabrafenib [USAN:INN],1195765-45-7,https://chem.nlm.nih.gov/chemidplus/rn/1195765-45-7
2020-09-15T20:34:09Z,Guadecitabine,Guadecitabine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Guadecitabine,TRUE,FALSE,TRUE,Guadecitabine,929901-49-5,https://chem.nlm.nih.gov/chemidplus/rn/929901-49-5
2020-09-15T20:34:09Z,Guadecitabine,Guadecitabine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Guadecitabine,TRUE,FALSE,TRUE,Guadecitabine sodium,929904-85-8,https://chem.nlm.nih.gov/chemidplus/rn/929904-85-8
2020-09-15T20:34:15Z,Saltrim,Saltrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Saltrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:34:20Z,Vincran,Vincran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vincran,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:34:30Z,Encoprin,Encoprin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Encoprin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:34:35Z,Treakisym,Treakisym,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Treakisym,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:34:43Z,Bactrizole,Bactrizole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bactrizole,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:34:48Z,Iron,Iron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Iron,TRUE,FALSE,TRUE,Dexamethasone,50-02-2,https://chem.nlm.nih.gov/chemidplus/rn/50-02-2
2020-09-15T20:34:48Z,Iron,Iron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Iron,TRUE,FALSE,TRUE,Thalidomide,50-35-1,https://chem.nlm.nih.gov/chemidplus/rn/50-35-1
2020-09-15T20:34:48Z,Iron,Iron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Iron,TRUE,FALSE,TRUE,Spironolactone,52-01-7,https://chem.nlm.nih.gov/chemidplus/rn/52-01-7
2020-09-15T20:34:48Z,Iron,Iron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Iron,TRUE,FALSE,TRUE,Metyrapone,54-36-4,https://chem.nlm.nih.gov/chemidplus/rn/54-36-4
2020-09-15T20:34:48Z,Iron,Iron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Iron,TRUE,FALSE,TRUE,Liothyronine sodium,55-06-1,https://chem.nlm.nih.gov/chemidplus/rn/55-06-1
2020-09-15T20:34:56Z,Motilium,Motilium,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Motilium,TRUE,FALSE,TRUE,Domperidone,57808-66-9,https://chem.nlm.nih.gov/chemidplus/rn/57808-66-9
2020-09-15T20:35:03Z,Sanexon,Sanexon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sanexon,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:35:09Z,Alexan,Alexan,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Alexan,TRUE,FALSE,TRUE,Cytarabine hydrochloride,69-74-9,https://chem.nlm.nih.gov/chemidplus/rn/69-74-9
2020-09-15T20:35:09Z,Alexan,Alexan,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Alexan,TRUE,FALSE,TRUE,Cytarabine,147-94-4,https://chem.nlm.nih.gov/chemidplus/rn/147-94-4
2020-09-15T20:35:09Z,Alexan,Alexan,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Alexan,TRUE,FALSE,TRUE,Sitogluside,474-58-8,https://chem.nlm.nih.gov/chemidplus/rn/474-58-8
2020-09-15T20:35:14Z,Bortemib,Bortemib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bortemib,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:35:24Z,Cosig,Cosig,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cosig,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:35:29Z,Zapron,Zapron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zapron,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:35:35Z,Decacin,Decacin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Decacin,TRUE,FALSE,TRUE, Midecamycin [INN:DCF:JAN],35457-80-8,https://chem.nlm.nih.gov/chemidplus/rn/35457-80-8
2020-09-15T20:35:41Z,Balkatrine,Balkatrine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Balkatrine,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:35:48Z,Danodiol,Danodiol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Danodiol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:35:54Z,Zantac,Zantac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Zantac,TRUE,FALSE,TRUE, Ranitidine Hydrochloride [USP:JAN],66357-59-3,https://chem.nlm.nih.gov/chemidplus/rn/66357-59-3
2020-09-15T20:36:00Z,Deltacortene,Deltacortene,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Deltacortene,TRUE,FALSE,TRUE,Prednisone,53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T20:36:00Z,Deltacortene,Deltacortene,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Deltacortene,TRUE,FALSE,TRUE,Meprednisone,1247-42-3,https://chem.nlm.nih.gov/chemidplus/rn/1247-42-3
2020-09-15T20:36:08Z,Oxsoralen,Oxsoralen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Oxsoralen,TRUE,FALSE,TRUE, Methoxsalen [USP:BAN:JAN],298-81-7,https://chem.nlm.nih.gov/chemidplus/rn/298-81-7
2020-09-15T20:36:14Z,Bryterol,Bryterol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bryterol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:36:19Z,Epocin,Epocin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Epocin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:36:25Z,Elmetacin,Elmetacin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Elmetacin,TRUE,FALSE,TRUE, Delmetacin [INN],16401-80-2,https://chem.nlm.nih.gov/chemidplus/rn/16401-80-2
2020-09-15T20:36:30Z,Ribocarbo,Ribocarbo,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ribocarbo,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:36:36Z,Depacon,Depacon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Depacon,TRUE,FALSE,TRUE, Valproate sodium [USAN:USP],1069-66-5,https://chem.nlm.nih.gov/chemidplus/rn/1069-66-5
2020-09-15T20:36:42Z,Geroxalen,Geroxalen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Geroxalen,TRUE,FALSE,TRUE, Methoxsalen [USP:BAN:JAN],298-81-7,https://chem.nlm.nih.gov/chemidplus/rn/298-81-7
2020-09-15T20:36:48Z,Amixam,Amixam,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Amixam,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:36:53Z,Vinorelbel,Vinorelbel,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vinorelbel,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:36:59Z,Phenytoin,Phenytoin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Phenytoin,TRUE,FALSE,TRUE,Mephenytoin,50-12-4,https://chem.nlm.nih.gov/chemidplus/rn/50-12-4
2020-09-15T20:36:59Z,Phenytoin,Phenytoin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Phenytoin,TRUE,FALSE,TRUE,Phenytoin,57-41-0,https://chem.nlm.nih.gov/chemidplus/rn/57-41-0
2020-09-15T20:36:59Z,Phenytoin,Phenytoin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Phenytoin,TRUE,FALSE,TRUE,Phenytoin sodium,630-93-3,https://chem.nlm.nih.gov/chemidplus/rn/630-93-3
2020-09-15T20:37:05Z,Warfa,Warfa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Warfa,TRUE,FALSE,TRUE,Warfarin,81-81-2,https://chem.nlm.nih.gov/chemidplus/rn/81-81-2
2020-09-15T20:37:05Z,Warfa,Warfa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Warfa,TRUE,FALSE,TRUE,Warfarin sodium,129-06-6,https://chem.nlm.nih.gov/chemidplus/rn/129-06-6
2020-09-15T20:37:05Z,Warfa,Warfa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Warfa,TRUE,FALSE,TRUE,Acenocoumarol,152-72-7,https://chem.nlm.nih.gov/chemidplus/rn/152-72-7
2020-09-15T20:37:10Z,Winpred,Winpred,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Winpred,TRUE,FALSE,TRUE, Prednisone [USP:INN:BAN],53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T20:37:16Z,Mactran,Mactran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mactran,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:37:24Z,Skytrin,Skytrin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Skytrin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:37:29Z,Mitoxantrone,Mitoxantrone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mitoxantrone,TRUE,FALSE,TRUE,Mitoxantrone,65271-80-9,https://chem.nlm.nih.gov/chemidplus/rn/65271-80-9
2020-09-15T20:37:29Z,Mitoxantrone,Mitoxantrone,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mitoxantrone,TRUE,FALSE,TRUE,Mitoxantrone hydrochloride,70476-82-3,https://chem.nlm.nih.gov/chemidplus/rn/70476-82-3
2020-09-15T20:37:35Z,Regonix,Regonix,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Regonix,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:37:40Z,Syltrifil,Syltrifil,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Syltrifil,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:37:46Z,Nevkine,Nevkine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Nevkine,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:37:51Z,SMO inhibitor,SMOinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/SMOinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:37:57Z,Sulphatrim,Sulphatrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sulphatrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:38:02Z,Adrenol,Adrenol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Adrenol,TRUE,FALSE,TRUE,Flurandrenolide,1524-88-5,https://chem.nlm.nih.gov/chemidplus/rn/1524-88-5
2020-09-15T20:38:02Z,Adrenol,Adrenol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Adrenol,TRUE,FALSE,TRUE,Bupranolol hydrochloride,15148-80-8,https://chem.nlm.nih.gov/chemidplus/rn/15148-80-8
2020-09-15T20:38:02Z,Adrenol,Adrenol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Adrenol,TRUE,FALSE,TRUE,Elivaldogene tavalentivec,1905397-73-0,https://chem.nlm.nih.gov/chemidplus/rn/1905397-73-0
2020-09-15T20:38:08Z,Meproson,Meproson,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Meproson,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:38:14Z,Enoxol,Enoxol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Enoxol,TRUE,FALSE,TRUE,Enoxolone,471-53-4,https://chem.nlm.nih.gov/chemidplus/rn/471-53-4
2020-09-15T20:38:14Z,Enoxol,Enoxol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Enoxol,TRUE,FALSE,TRUE,Carbenoxolone,5697-56-3,https://chem.nlm.nih.gov/chemidplus/rn/5697-56-3
2020-09-15T20:38:14Z,Enoxol,Enoxol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Enoxol,TRUE,FALSE,TRUE,Carbenoxolone sodium,7421-40-1,https://chem.nlm.nih.gov/chemidplus/rn/7421-40-1
2020-09-15T20:38:19Z,Decadran,Decadran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Decadran,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:38:25Z,Climaclod,Climaclod,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Climaclod,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:38:32Z,Kinase inhibitor,Kinaseinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Kinaseinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:38:37Z,Desmopressin,Desmopressin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Desmopressin,TRUE,FALSE,TRUE,Desmopressin,16679-58-6,https://chem.nlm.nih.gov/chemidplus/rn/16679-58-6
2020-09-15T20:38:37Z,Desmopressin,Desmopressin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Desmopressin,TRUE,FALSE,TRUE,Desmopressin acetate,62288-83-9,https://chem.nlm.nih.gov/chemidplus/rn/62288-83-9
2020-09-15T20:38:37Z,Desmopressin,Desmopressin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Desmopressin,TRUE,FALSE,TRUE,Desmopressin acetate,62357-86-2,https://chem.nlm.nih.gov/chemidplus/rn/62357-86-2
2020-09-15T20:38:43Z,Bleomycin,Bleomycin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bleomycin,TRUE,FALSE,TRUE,Bleomycin sulfate,9041-93-4,https://chem.nlm.nih.gov/chemidplus/rn/9041-93-4
2020-09-15T20:38:43Z,Bleomycin,Bleomycin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bleomycin,TRUE,FALSE,TRUE,Bleomycin,11056-06-7,https://chem.nlm.nih.gov/chemidplus/rn/11056-06-7
2020-09-15T20:38:48Z,Dexacollyre,Dexacollyre,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexacollyre,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:38:55Z,Aspro,Aspro,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Aspro,TRUE,FALSE,TRUE,Aspirin,50-78-2,https://chem.nlm.nih.gov/chemidplus/rn/50-78-2
2020-09-15T20:39:01Z,Epox,Epox,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Epox,TRUE,FALSE,TRUE,Morphine hydrochloride,52-26-6,https://chem.nlm.nih.gov/chemidplus/rn/52-26-6
2020-09-15T20:39:07Z,Tomtovok,Tomtovok,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tomtovok,TRUE,FALSE,TRUE,Afatinib,850140-72-6,https://chem.nlm.nih.gov/chemidplus/rn/850140-72-6
2020-09-15T20:39:07Z,Tomtovok,Tomtovok,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tomtovok,TRUE,FALSE,TRUE,Afatinib dimaleate,850140-73-7,https://chem.nlm.nih.gov/chemidplus/rn/850140-73-7
2020-09-15T20:39:12Z,Tripur,Tripur,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tripur,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:39:18Z,Predni-M-Tablinen,Predni-M-Tablinen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Predni-M-Tablinen,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:39:23Z,Fabubac,Fabubac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fabubac,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:39:29Z,Imfinzi,Imfinzi,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Imfinzi,TRUE,FALSE,TRUE, Durvalumab [USAN:INN],1428935-60-7,https://chem.nlm.nih.gov/chemidplus/rn/1428935-60-7
2020-09-15T20:39:36Z,Enediyne antibiotic,Enediyneantibiotic,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Enediyneantibiotic,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:39:42Z,Cisteen,Cisteen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cisteen,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:39:48Z,Celudex,Celudex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Celudex,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:39:55Z,SP Cordexa,SPCordexa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/SPCordexa,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:40:02Z,Lytos,Lytos,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lytos,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:40:08Z,Avapritinib,Avapritinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Avapritinib,TRUE,FALSE,TRUE, Avapritinib [INN],1703793-34-3,https://chem.nlm.nih.gov/chemidplus/rn/1703793-34-3
2020-09-15T20:40:14Z,Mediprim,Mediprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Mediprim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T20:40:20Z,Tinprin,Tinprin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tinprin,TRUE,TRUE,FALSE,"NA","NA","NA"
